image_id,epoch,cg_A,cg_B,cg_C,cg_D,CG_C_minus_D,CG_A_minus_B,cumulative_interaction
10444,10,439.59838485717773,434.4126853942871,424.34425354003906,424.6049118041992,-0.26065826416015625,5.185699462890625,-5.446357727050781
10444,20,701.4034928940237,744.9041271209717,732.5960502624512,723.6771965026855,8.918853759765625,-43.50063422694802,52.41948798671365
10444,30,701.8875455965754,852.8284687176347,773.6491117738187,960.5974216461182,-186.94830987229943,-150.9409231210593,-36.00738675124012
10444,40,702.7023589394521,926.509821087122,786.1243940554559,1136.191904783249,-350.067510727793,-223.80746214766987,-126.26004858012311
10445,10,406.9906482696533,430.6211280822754,427.51593017578125,437.2522430419922,-9.736312866210938,-23.63047981262207,13.894166946411133
10445,20,695.5694942474365,720.725263595581,730.0543518066406,765.4448852539062,-35.390533447265625,-25.15576934814453,-10.234764099121094
10445,30,707.7826504658442,835.8567813038826,830.3233169317245,1017.8003520965576,-187.47703516483307,-128.0741308380384,-59.40290432679467
10445,40,709.938237647817,909.5488270111382,839.771979669109,1199.683028936386,-359.9110492672771,-199.6105893633212,-160.30045990395593
10446,10,427.02136993408203,428.61593437194824,403.15201568603516,380.3965950012207,22.755420684814453,-1.594564437866211,24.349985122680664
10446,20,706.0474834442139,742.6144409179688,698.8015556335449,683.1260967254639,15.675458908081055,-36.56695747375488,52.24241638183594
10446,30,709.9900446626125,993.9054164886475,934.9855217933655,945.9682521820068,-10.982730388641357,-283.91537182603497,272.9326414373936
10446,40,717.3100264006061,1156.5377794504166,1036.4204740524292,1208.2641487121582,-171.843674659729,-439.2277530498104,267.3840783900814
10466,10,411.48420333862305,428.8810119628906,402.31713104248047,432.5209846496582,-30.203853607177734,-17.396808624267578,-12.807044982910156
10466,20,625.1174812316895,707.3126888275146,662.6045188903809,718.2671184539795,-55.66259956359863,-82.1952075958252,26.532608032226562
10466,30,688.3652049303055,913.9437656402588,821.2461805343628,941.1386089324951,-119.89242839813232,-225.5785607099533,105.68613231182098
10466,40,758.1432968378067,1142.1944456100464,934.7848763465881,1136.6217412948608,-201.8368649482727,-384.0511487722397,182.21428382396698
10470,10,426.4451141357422,427.08830642700195,421.0672092437744,442.71797943115234,-21.65077018737793,-0.6431922912597656,-21.007577896118164
10470,20,548.0878238677979,696.7797975540161,696.7960453033447,751.2142143249512,-54.418169021606445,-148.69197368621826,94.27380466461182
10470,30,564.09450738132,738.4425346497446,827.6370669603348,948.1346858739853,-120.49761891365051,-174.34802726842463,53.85040835477412
10470,40,577.1639383910224,753.1022711154073,900.9509642720222,1083.9797691106796,-183.02880483865738,-175.93833272438496,-7.090472114272416
10475,10,443.71083068847656,471.7862091064453,441.0915870666504,427.4584617614746,13.633125305175781,-28.07537841796875,41.70850372314453
10475,20,691.0565942730755,773.3428726196289,714.6113204956055,733.9211769104004,-19.309856414794922,-82.28627834655344,62.97642193175852
10475,30,692.0010018497705,1004.2597932815552,845.2422640919685,994.14084815979,-148.8985840678215,-312.25879143178463,163.36020736396313
10475,40,692.3904306115583,1110.4151800870895,932.4441794753075,1236.0166568756104,-303.5724774003029,-418.0247494755313,114.4522720752284
10480,10,428.9095878601074,404.69032287597656,393.8324966430664,411.05378341674805,-17.22128677368164,24.21926498413086,-41.4405517578125
10480,20,695.63097473979,728.8260269165039,702.5591907501221,727.3246555328369,-24.765464782714844,-33.19505217671394,8.4295873939991
10480,30,696.6064693643712,944.6611644923687,792.7927842736244,1008.5101299285889,-215.71734565496445,-248.05469512799755,32.3373494730331
10480,40,696.6231826411331,1046.8713761866093,807.3281503673643,1249.4664945602417,-442.1383441928774,-350.24819354547617,-91.89015064740124
10493,10,402.4298629760742,429.9472885131836,424.99063873291016,418.20716094970703,6.783477783203125,-27.517425537109375,34.3009033203125
10493,20,533.1176927834749,704.4668922424316,636.4143100976944,675.0928535461426,-38.67854344844818,-171.34919945895672,132.67065601050854
10493,30,538.068185491953,782.3668167591095,648.6680807222147,705.2756883371621,-56.60760761494748,-244.29863126715645,187.69102365220897
10493,40,540.5369831793942,868.8897901177406,650.3077550169546,741.2323366794735,-90.9245816625189,-328.3528069383465,237.42822527582757
10509,10,405.0386390686035,431.8912239074707,395.37684631347656,398.0405521392822,-2.663705825805664,-26.852584838867188,24.188879013061523
10509,20,603.0818903201725,717.1701769828796,671.1753978729248,684.1547832489014,-12.979385375976562,-114.0882866627071,101.10890128673054
10509,30,603.214694291586,766.2595020979643,787.1592433452606,851.905437707901,-64.74619436264038,-163.04480780637823,98.29861344373785
10509,40,603.3449038224062,783.7091565728188,860.0060293078423,967.0528662204742,-107.04683691263199,-180.36425275041256,73.31741583778057
10511,10,426.9339942932129,432.20693016052246,417.6521759033203,411.4088478088379,6.243328094482422,-5.27293586730957,11.516263961791992
10511,20,675.8668932914734,718.7749042510986,716.0460548400879,729.1815586090088,-13.135503768920898,-42.908010959625244,29.772507190704346
10511,30,719.9055538959801,862.8843946456909,816.565056681633,998.821870803833,-182.2568141222,-142.9788407497108,-39.277973372489214
10511,40,733.0127797089517,941.719203710556,850.7984402775764,1269.7446269989014,-418.9461867213249,-208.70642400160432,-210.2397627197206
10513,10,421.0445613861084,435.3052673339844,416.326229095459,423.3180923461914,-6.991863250732422,-14.260705947875977,7.268842697143555
10513,20,635.8416290283203,758.1104621887207,712.1503791809082,716.3766460418701,-4.226266860961914,-122.26883316040039,118.04256629943848
10513,30,637.5239474426489,979.2703037261963,759.1752660125494,915.0496492385864,-155.87438322603703,-341.74635628354736,185.87197305751033
10513,40,639.6175160238054,1126.8309618234634,775.265497116372,1078.6879544258118,-303.4224573094398,-487.2134457996581,183.7909884902183
10516,10,410.21923446655273,423.5167293548584,417.3412380218506,429.2213840484619,-11.880146026611328,-13.297494888305664,1.417348861694336
10516,20,626.5533722639084,686.7795543670654,663.3417882919312,725.6929149627686,-62.3511266708374,-60.22618210315704,-2.124944567680359
10516,30,629.1768551301211,801.1410798579454,672.3280547633767,832.9654123783112,-160.63735761493444,-171.96422472782433,11.326867112889886
10516,40,629.5289213065989,840.8204926177859,687.1587878763676,908.4897633194923,-221.33097544312477,-211.291571311187,-10.039404131937772
10541,10,409.5070571899414,416.54858016967773,397.35778427124023,402.24897384643555,-4.8911895751953125,-7.041522979736328,2.1503334045410156
10541,20,661.174031496048,739.658390045166,710.3262882232666,706.1208343505859,4.205453872680664,-78.48435854911804,82.6898124217987
10541,30,663.6026327423442,995.9997844696045,768.5820980072021,981.7913970947266,-213.2092990875244,-332.3971517272603,119.18785263973587
10541,40,663.8425617636658,1158.586063504219,776.9133210889995,1248.8727283477783,-471.9594072587788,-494.74350174055326,22.784094481774446
10543,10,453.74036026000977,435.2289924621582,441.7452926635742,387.65595054626465,54.08934211730957,18.511367797851562,35.57797431945801
10543,20,632.5165060390718,724.1461162567139,752.7637519836426,707.220874786377,45.542877197265625,-91.62961021764204,137.17248741490766
10543,30,643.9546696986072,882.4466936588287,948.9602818489075,1004.4307880401611,-55.47050619125366,-238.49202396022156,183.0215177689679
10543,40,646.567421408603,976.4916684627533,1050.1117386817932,1270.4370098114014,-220.32527112960815,-329.9242470541503,109.59897592454217
10556,10,434.2614994049072,430.19664764404297,447.74568939208984,403.99872970581055,43.7469596862793,4.064851760864258,39.68210792541504
10556,20,654.8845200538635,738.8124237060547,765.6257190704346,737.8545932769775,27.77112579345703,-83.92790365219116,111.6990294456482
10556,30,657.1455053179525,983.8911609649658,905.8283501006663,993.9827270507812,-88.15437695011497,-326.74565564701334,238.59127869689837
10556,40,658.7548947015312,1197.2759599089622,970.426693726331,1267.1670207977295,-296.7403270713985,-538.5210652074311,241.7807381360326
10562,10,417.60165786743164,415.279354095459,400.0782661437988,381.6516742706299,18.426591873168945,2.3223037719726562,16.10428810119629
10562,20,657.9873972535133,739.2995128631592,715.6250801086426,694.1753234863281,21.449756622314453,-81.31211560964584,102.7618722319603
10562,30,659.5870727705769,922.7803931236267,804.4514735341072,960.7267074584961,-156.27523392438889,-263.1933203530498,106.9180864286609
10562,40,661.2272544725565,978.7079350799322,815.0788727104664,1210.6595058441162,-395.5806331336498,-317.4806806073757,-78.09995252627414
10566,10,458.3836441040039,448.9459533691406,438.71487045288086,443.4862518310547,-4.771381378173828,9.437690734863281,-14.20907211303711
10566,20,627.1516195740551,772.3290214538574,703.2170825004578,753.7552013397217,-50.538118839263916,-145.17740187980235,94.63928304053843
10566,30,632.1324271783233,854.0830993652344,793.7823419570923,1024.0170974731445,-230.23475551605225,-221.9506721869111,-8.28408332914114
10566,40,645.9445309303701,936.3229452073574,829.3565239831805,1199.1843338012695,-369.827809818089,-290.3784142769873,-79.4493955411017
10570,10,405.8272476196289,441.02789306640625,427.7140007019043,418.26618576049805,9.44781494140625,-35.200645446777344,44.648460388183594
10570,20,632.336058139801,725.9414539337158,745.0771102905273,752.4067974090576,-7.329687118530273,-93.6053957939148,86.27570867538452
10570,30,655.5204762518406,904.3282361030579,973.0047842264175,1043.272180557251,-70.26739633083344,-248.80775985121727,178.54036352038383
10570,40,661.8671409934759,1040.1792311668396,1042.2946147918701,1305.9956321716309,-263.70101737976074,-378.3120901733637,114.61107279360294
10574,10,425.49888038635254,420.2983703613281,434.61840438842773,420.7996139526367,13.818790435791016,5.200510025024414,8.618280410766602
10574,20,653.9266153424978,707.5169315338135,721.5621166229248,736.5174922943115,-14.955375671386719,-53.59031619131565,38.63494051992893
10574,30,687.4787988364697,785.8658657371998,833.7536013126373,991.4202823638916,-157.66668105125427,-98.38706690073013,-59.27961415052414
10574,40,690.8647503219545,817.7859718501568,870.9658563360572,1202.9970073699951,-332.03115103393793,-126.9212215282023,-205.10992950573564
10575,10,403.6335792541504,418.1343116760254,406.6483325958252,402.15015411376953,4.498178482055664,-14.500732421875,18.998910903930664
10575,20,623.9788888245821,689.3580493927002,727.6905136108398,715.00465965271,12.685853958129883,-65.3791605681181,78.06501452624798
10575,30,637.7613508081995,841.2311040610075,859.5581231713295,987.4419250488281,-127.88380187749863,-203.469753252808,75.58595137530938
10575,40,638.9670505728573,856.5998537046835,872.7558020353317,1247.0580043792725,-374.30220234394073,-217.63280313182622,-156.6693992121145
10576,10,420.18067359924316,434.36592864990234,445.2984161376953,412.7385501861572,32.559865951538086,-14.18525505065918,46.745121002197266
10576,20,595.9556825309992,707.4018220901489,734.42125415802,711.4905433654785,22.930710792541504,-111.44613955914974,134.37685035169125
10576,30,596.740576888551,789.7591422796249,777.9117543827742,943.5253076553345,-165.61355327256024,-193.01856539107393,27.405012118513696
10576,40,601.2845005036797,817.5906883543357,791.171757299453,1025.1717341542244,-233.99997685477138,-216.306187850656,-17.693789004115388
10577,10,423.3234405517578,439.278226852417,413.35227394104004,415.1769905090332,-1.824716567993164,-15.95478630065918,14.130069732666016
10577,20,660.9999907016754,756.9916801452637,706.8631763458252,717.0294647216797,-10.166288375854492,-95.99168944358826,85.82540106773376
10577,30,694.1994998306036,1039.3252716064453,793.7532471716404,1001.4869632720947,-207.73371610045433,-345.1257717758417,137.39205567538738
10577,40,698.3032811838202,1212.1017956733704,805.3153253853088,1266.9875755310059,-461.67225014569703,-513.7985144895501,52.12626434385311
10578,10,412.57630920410156,426.5688667297363,439.66295623779297,405.641357421875,34.02159881591797,-13.992557525634766,48.014156341552734
10578,20,547.7860759366304,705.5701359845698,768.784158706665,739.0923557281494,29.691802978515625,-157.78406004793942,187.47586302645504
10578,30,558.3701815763488,739.2287805862725,952.2792900204659,1029.4811058044434,-77.20181578397751,-180.85859900992364,103.65678322594613
10578,40,559.4814551612362,760.8553900774568,1016.6278274953365,1303.6516952514648,-287.0238677561283,-201.3739349162206,-85.6499328399077
10579,10,428.16851806640625,401.38732147216797,438.0699768066406,397.6776542663574,40.3923225402832,26.78119659423828,13.611125946044922
10579,20,653.5207510888577,643.6279864311218,731.4188613891602,692.6538143157959,38.76504707336426,9.892764657735825,28.872282415628433
10579,30,656.5311097688973,767.4179177284241,821.34768268466,922.2944478988647,-100.94676521420479,-110.88680795952678,9.940042745321989
10579,40,660.8366410844028,826.9188460111618,845.3127188235521,1116.4989094734192,-271.18619064986706,-166.082204926759,-105.10398572310805
10582,10,410.76102447509766,445.4378128051758,468.1283760070801,420.45069885253906,47.677677154541016,-34.676788330078125,82.35446548461914
10582,20,570.8974886536598,715.7148385047913,791.3221435546875,739.6820621490479,51.64008140563965,-144.81734985113144,196.4574312567711
10582,30,571.1292477569077,801.6778965592384,934.1227324306965,1029.0883464813232,-94.96561405062675,-230.54864880233072,135.58303475170396
10582,40,571.1880880335448,815.6901327706873,946.1945306956768,1302.373628616333,-356.1790979206562,-244.50204473714257,-111.67705318351364
10583,10,381.21691513061523,399.41812896728516,426.23099517822266,405.1379508972168,21.09304428100586,-18.201213836669922,39.29425811767578
10583,20,541.1882206201553,621.8151044845581,659.1681699752808,698.4472026824951,-39.279032707214355,-80.62688386440277,41.347851157188416
10583,30,545.6865149198566,653.2220774590969,728.8865060508251,828.0553104877472,-99.16880443692207,-107.53556253924035,8.366758102318272
10583,40,546.3142833400052,671.6618196517229,783.7774471230805,905.2149211652577,-121.4374740421772,-125.3475363117177,3.9100622695405036
10585,10,390.03128814697266,402.6239891052246,434.4267883300781,416.00407791137695,18.422710418701172,-12.592700958251953,31.015411376953125
10585,20,622.4796662330627,674.9355688095093,702.9433164596558,706.9441928863525,-4.000876426696777,-52.45590257644653,48.455026149749756
10585,30,623.5300743216649,828.5499528646469,788.9481710493565,935.0151348114014,-146.0669637620449,-205.01987854298204,58.952914780937135
10585,40,623.7021688586101,929.6997473239899,801.0040140580386,1096.5064840316772,-295.50246997363865,-305.9975784653798,10.49510849174112
10586,10,392.3702640533447,424.72412872314453,430.0151958465576,418.64493560791016,11.370260238647461,-32.353864669799805,43.724124908447266
10586,20,499.6690124310553,637.3496769554913,750.8363971710205,752.7620334625244,-1.9256362915039062,-137.680664524436,135.7550282329321
10586,30,506.861252065748,702.086915884167,854.8792170882225,1030.1837139129639,-175.30449682474136,-195.22566381841898,19.921166993677616
10586,40,508.0995470243506,714.5834819213487,926.7169328331947,1286.0458221435547,-359.32888931035995,-206.4839348969981,-152.84495441336185
10587,10,417.52492332458496,433.0901412963867,428.29041290283203,425.43170166015625,2.8587112426757812,-15.565217971801758,18.42392921447754
10587,20,657.6929425895214,746.7478866577148,728.7207069396973,716.4953804016113,12.225326538085938,-89.05494406819344,101.28027060627937
10587,30,666.8652651612647,946.9436798095703,773.908310148865,983.1191692352295,-209.2108590863645,-280.0784146483056,70.86755556194112
10587,40,668.5956310895272,1023.3973413705826,795.1845719255507,1254.790683746338,-459.6061118207872,-354.8017102810554,-104.80440153973177
10589,10,398.9066963195801,407.3421382904053,416.24521255493164,406.9585838317871,9.286628723144531,-8.435441970825195,17.722070693969727
10589,20,493.21445169718936,679.4057848453522,638.2826020717621,662.2838364839554,-24.0012344121933,-186.1913331481628,162.1900987359695
10589,30,493.43278442299925,684.5448156826897,654.629853092134,804.5171477198601,-149.88729462772608,-191.1120312596904,41.22473663196433
10589,40,493.5592578187352,689.8092510065762,718.2633110135794,851.8501284718513,-133.58681745827198,-196.24999318784103,62.66317572956905
10590,10,393.1986598968506,432.52851486206055,431.90974044799805,402.38268280029297,29.527057647705078,-39.32985496520996,68.85691261291504
10590,20,587.0399271538481,690.2635765075684,680.4824590682983,687.4855546951294,-7.003095626831055,-103.22364935372025,96.2205537268892
10590,30,588.0883403534535,852.7910799384117,692.365556165576,847.844086766243,-155.478530600667,-264.7027395849582,109.22420898429118
10590,40,588.476502519974,942.4533262848854,717.7176230251789,905.6999804824591,-187.98235745728016,-353.9768237649114,165.99446630763123
10591,10,426.58926010131836,451.1301612854004,427.89918518066406,425.9105033874512,1.9886817932128906,-24.54090118408203,26.529582977294922
10591,20,591.8020902872086,743.1332035064697,728.1160182952881,733.2390937805176,-5.123075485229492,-151.33111321926117,146.20803773403168
10591,30,615.9429502983112,917.4340003728867,869.0187423229218,991.4657020568848,-122.44695973396301,-301.49105007457547,179.04409034061246
10591,40,620.6780738302041,955.1113641560078,973.5581477880478,1200.9917397499084,-227.43359196186066,-334.4332903258037,106.99969836394303
10592,10,435.128231048584,419.07661056518555,446.73107528686523,432.01333236694336,14.717742919921875,16.051620483398438,-1.3338775634765625
10592,20,669.7144253253937,695.4094772338867,777.6237030029297,738.882604598999,38.741098403930664,-25.695051908493042,64.4361503124237
10592,30,724.7016583681107,932.2714738845825,873.0402927696705,984.0784597396851,-111.03816697001457,-207.56981551647186,96.53164854645729
10592,40,735.7934567201883,982.0808435380459,891.17358395271,1066.5556184649467,-175.38203451223671,-246.28738681785762,70.90535230562091
10593,10,413.7837791442871,435.3441505432129,435.8532180786133,428.7597465515137,7.093471527099609,-21.56037139892578,28.65384292602539
10593,20,640.4838953460567,727.5622005462646,758.3404922485352,732.9867610931396,25.353731155395508,-87.07830520020798,112.43203635560349
10593,30,641.2523963201093,922.2924828529358,893.1238555312157,973.2935810089111,-80.16972547769547,-281.04008653282654,200.87036105513107
10593,40,641.4774512280128,988.3601519986987,965.9691434949636,1161.2548030614853,-195.28565956652164,-346.8827007706859,151.59704120416427
10595,10,419.4521141052246,422.7717819213867,435.3489761352539,399.50397300720215,35.84500312805176,-3.3196678161621094,39.16467094421387
10595,20,599.0215323977172,679.8279066085815,717.0420664548874,700.4331321716309,16.60893428325653,-80.8063742108643,97.41530849412084
10595,30,599.373035303317,738.1518917120993,759.320471920073,845.170651935041,-85.85018001496792,-138.7788564087823,52.928676393814385
10595,40,600.2730747414462,826.8073257692158,778.979476023931,981.1116890320554,-202.13221300812438,-226.53425102776964,24.40203801964526
10596,10,425.12806510925293,426.08836364746094,448.96099853515625,422.15410804748535,26.8068904876709,-0.9602985382080078,27.767189025878906
10596,20,558.7916295509785,683.0820688009262,717.1678695678711,725.3410491943359,-8.173179626464844,-124.29043924994767,116.11725962348282
10596,30,558.9163815156207,697.4576528738253,745.6643062233925,869.9601790904999,-124.29587286710739,-138.54127135820454,14.245398491097149
10596,40,559.230046518991,714.806066993624,794.6804792284966,958.2282908950001,-163.54781166650355,-155.57602047463297,-7.9717911918705795
10597,10,428.4098129272461,414.97296142578125,429.96623611450195,415.2421531677246,14.724082946777344,13.436851501464844,1.2872314453125
10597,20,609.3867718409747,682.2219389677048,748.2410488128662,752.4331645965576,-4.192115783691406,-72.83516712673008,68.64305134303868
10597,30,610.4789143942471,766.8434310778975,933.3930076956749,1044.0384502410889,-110.64544254541397,-156.36451668365044,45.719074138236465
10597,40,611.7417544014461,780.4693715199828,1031.0382744669914,1314.3903331756592,-283.35205870866776,-168.72761711853673,-114.62444159013103
10598,10,426.0340995788574,422.705379486084,435.34473991394043,435.3668556213379,-0.022115707397460938,3.3287200927734375,-3.3508358001708984
10598,20,518.0050161853433,628.1068749427795,712.1888933181763,723.8240642547607,-11.635170936584473,-110.10185875743628,98.4666878208518
10598,30,542.8748379508033,659.200458265841,758.4531188551337,794.1378304213285,-35.68471156619489,-116.32562031503767,80.64090874884278
10598,40,543.5578377032652,699.1709858477116,783.7758249994367,849.3708446770906,-65.59501967765391,-155.6131481444463,90.0181284667924
10600,10,423.5623359680176,442.14748191833496,425.42616271972656,403.31219482421875,22.113967895507812,-18.585145950317383,40.699113845825195
10600,20,636.9309682846069,750.4890460968018,738.6846103668213,704.9473075866699,33.73730278015137,-113.55807781219482,147.2953805923462
10600,30,643.7399072181433,905.3732520341873,914.1621792316437,978.7873859405518,-64.62520670890808,-261.633344816044,197.0081381071359
10600,40,660.720938318409,987.7025209367275,982.7706625759602,1216.8279666900635,-234.05730411410332,-326.9815826183185,92.92427850421518
10601,10,397.6792297363281,393.6247501373291,437.233304977417,410.61151123046875,26.621793746948242,4.054479598999023,22.56731414794922
10601,20,532.6657166387886,597.1487592458725,695.7949061393738,700.1642055511475,-4.369299411773682,-64.48304260708392,60.113743195310235
10601,30,536.7897483091801,659.5890982151031,780.0864008665085,803.6095056831837,-23.523104816675186,-122.79934990592301,99.27624508924782
10601,40,540.6667480561882,677.0310130266007,821.9424459561706,838.4686031416059,-16.526157185435295,-136.36426497041248,119.83810778497718
10603,10,419.1638240814209,413.5444755554199,424.6624946594238,382.3825740814209,42.27992057800293,5.619348526000977,36.66057205200195
10603,20,589.1331076622009,706.7216739654541,700.9193305969238,680.8343963623047,20.08493423461914,-117.58856630325317,137.67350053787231
10603,30,594.2843344672583,873.9873617738485,744.4591522794217,860.5997874736786,-116.1406351942569,-279.70302730659023,163.56239211233333
10603,40,595.3717540302314,940.8895555064082,758.7441938221455,1028.525678396225,-269.7814845740795,-345.5178014761768,75.73631690209731
10604,10,371.3326606750488,402.05033111572266,413.6423034667969,398.06982040405273,15.57248306274414,-30.717670440673828,46.29015350341797
10604,20,588.5358996391296,704.9749946594238,715.8475227355957,694.5251483917236,21.32237434387207,-116.43909502029419,137.76146936416626
10604,30,597.1016681492329,864.8293507099152,844.7670065164566,928.9591860771179,-84.19217956066132,-267.7276825606823,183.53550300002098
10604,40,600.8554321043193,943.5345175564289,877.6045706421137,1057.5279264450073,-179.92335580289364,-342.6790854521096,162.75572964921594
10605,10,394.6821975708008,409.06688690185547,404.8232727050781,405.1445903778076,-0.3213176727294922,-14.384689331054688,14.063371658325195
10605,20,625.1956090927124,685.111159324646,676.6410312652588,707.0542068481445,-30.413175582885742,-59.915550231933594,29.50237464904785
10605,30,637.8317711949348,853.5637984275818,792.6774908453226,917.750714302063,-125.07322345674038,-215.73202723264694,90.65880377590656
10605,40,639.1578754349612,939.9103851318359,806.45387724787,1079.5970826148987,-273.1432053670287,-300.75250969687477,27.609304329846054
10607,10,426.7986354827881,409.10051345825195,395.2060146331787,416.8958168029785,-21.689802169799805,17.698122024536133,-39.38792419433594
10607,20,494.17615980189294,601.1910879611969,526.5326570421457,682.3719248771667,-155.83926783502102,-107.01492815930396,-48.824339675717056
10607,30,494.2781999038707,617.8460854375735,529.9237521570176,697.9007526934147,-167.9770005363971,-123.56788553370279,-44.40911500269431
10607,40,494.44116453363677,632.2811704671476,530.2457255898044,710.2261200603098,-179.98039447050542,-137.84000593351084,-42.14038853699458
10608,10,430.7623462677002,424.2185516357422,422.297176361084,423.2640495300293,-0.9668731689453125,6.543794631958008,-7.51066780090332
10608,20,702.2750377655029,730.9375019073486,717.5170669555664,738.8780155181885,-21.36094856262207,-28.662464141845703,7.301515579223633
10608,30,703.6766746136855,931.1041897535324,774.7667633295059,935.8161792755127,-161.04941594600677,-227.42751513984695,66.37809919384017
10608,40,704.0346451969381,1070.5883392095566,796.7934300005436,1021.6953818798065,-224.90195187926292,-366.5536940126185,141.65174213335558
10609,10,375.0973834991455,423.05115699768066,412.0291938781738,434.64432525634766,-22.615131378173828,-47.953773498535156,25.338642120361328
10609,20,464.404672536999,626.5415413854644,674.9021954536438,675.9306137561798,-1.0284183025360107,-162.13686884846538,161.10845054592937
10609,30,464.44412581506185,635.5474288135301,710.6311490540393,757.9809856750071,-47.349836620967835,-171.10330299846828,123.75346637750044
10609,40,464.49794983677566,677.3151874986943,715.5055574257858,826.5117262490094,-111.00616882322356,-212.81723766191863,101.81106883869506
10610,10,417.29469871520996,429.0089912414551,421.18082427978516,441.31388092041016,-20.133056640625,-11.714292526245117,-8.418764114379883
10610,20,609.1724719963968,726.5376396179199,688.4238294139504,756.6734771728516,-68.24964775890112,-117.36516762152314,49.11551986262202
10610,30,619.8052963877562,844.9692158401012,757.8998138159513,905.0823279619217,-147.18251414597034,-225.163919452345,77.98140530637465
10610,40,624.4244985471014,948.8065201044083,792.7707921471447,1038.7980517148972,-246.02725956775248,-324.38202155730687,78.35476198955439
10611,10,432.0529479980469,426.5473442077637,407.24169921875,402.0267677307129,5.214931488037109,5.505603790283203,-0.29067230224609375
10611,20,589.8924244809896,719.2508430480957,696.5316514968872,711.3079586029053,-14.776307106018066,-129.35841856710613,114.58211146108806
10611,30,590.3336883392185,742.0792798288167,706.7977209240198,813.6697860676795,-106.87206514365971,-151.74559148959816,44.873526345938444
10611,40,591.3908881988027,746.818498540204,719.8449946106412,848.5619606394321,-128.71696602879092,-155.4276103414013,26.710644312610384
10612,10,420.863187789917,394.9828186035156,425.0256462097168,435.0616683959961,-10.036022186279297,25.880369186401367,-35.916391372680664
10612,20,570.7716000743676,571.7787310779095,740.9559307098389,764.9764442443848,-24.0205135345459,-1.007131003541872,-23.013382531004027
10612,30,570.891764777698,587.3421571776271,825.6924074739218,1047.2448959350586,-221.55248846113682,-16.450392399929115,-205.1020960612077
10612,40,570.9466493514092,626.0434180796146,844.72079782933,1228.9758110046387,-384.2550131753087,-55.09676872820546,-329.15824444710324
10615,10,417.31238555908203,431.37915802001953,393.8292808532715,430.3668746948242,-36.537593841552734,-14.0667724609375,-22.470821380615234
10615,20,606.3456641081721,723.0117816925049,670.174280166626,719.7912158966064,-49.61693572998047,-116.66611758433282,67.04918185435236
10615,30,607.8317249133834,866.3749157786369,724.3966363817453,903.5311979055405,-179.13456152379513,-258.54319086525356,79.40862934145844
10615,40,608.3573298915871,945.4700281918049,759.2341824620962,1044.1805605888367,-284.94637812674046,-337.11269830021774,52.16632017347729
10616,10,440.4680290222168,426.48962783813477,398.56006813049316,392.0746593475342,6.485408782958984,13.978401184082031,-7.492992401123047
10616,20,636.2101707756519,743.5272693634033,712.7721767425537,714.5489902496338,-1.7768135070800781,-107.31709858775139,105.54028508067131
10616,30,650.2193869631737,796.8405152112246,791.5480867363513,907.2936525344849,-115.74556579813361,-146.6211282480508,30.875562449917197
10616,40,654.1010588684585,891.1055504800752,795.9292588075623,954.7189974859357,-158.7897386783734,-237.0044916116167,78.21475293324329
10618,10,407.3420829772949,410.45440673828125,407.4026985168457,389.49646377563477,17.906234741210938,-3.112323760986328,21.018558502197266
10618,20,639.1140053272247,710.7573089599609,675.0831279754639,672.4180221557617,2.6651058197021484,-71.6433036327362,74.30840945243835
10618,30,644.8624388026074,963.2658348083496,879.6056461334229,911.6975803375244,-32.09193420410156,-318.40339600574225,286.3114618016407
10618,40,645.6447558775544,1148.1078443527222,1061.5776138305664,1125.5437030792236,-63.96608924865723,-502.46308847516775,438.4969992265105
10619,10,415.00402641296387,406.22620010375977,405.10378646850586,419.1505317687988,-14.046745300292969,8.777826309204102,-22.82457160949707
10619,20,595.7510010004044,536.9573701024055,640.4840993881226,629.4554468393326,11.028652548789978,58.79363089799881,-47.76497834920883
10619,30,597.8406428769231,591.54588060081,681.0863274261355,716.8484999537468,-35.762172527611256,6.294762276113033,-42.05693480372429
10619,40,599.2114262371324,620.9214819669724,684.317910425365,738.2289884872735,-53.91107806190848,-21.71005572983995,-32.20102233206853
10620,10,419.2089023590088,423.58956718444824,406.05078125,435.4855155944824,-29.434734344482422,-4.380664825439453,-25.05406951904297
10620,20,623.7657819502056,719.749584197998,687.0181751251221,729.3355884552002,-42.317413330078125,-95.98380224779248,53.66638891771436
10620,30,623.9193335850723,877.6501303911209,709.8290151506662,965.6890277862549,-255.86001263558865,-253.7307968060486,-2.129215829540044
10620,40,624.0513529528398,922.2577706240118,725.3052512794966,1089.0557680130005,-363.7505167335039,-298.20641767117195,-65.54409906233195
10622,10,431.4513282775879,440.15415954589844,403.52465438842773,429.9901313781738,-26.465476989746094,-8.702831268310547,-17.762645721435547
10622,20,621.2915232516825,708.0110460519791,677.7337741851807,751.9695434570312,-74.23576927185059,-86.71952280029655,12.483753528445959
10622,30,622.1563466715161,728.2734975218773,689.4051835164428,841.9437125250697,-152.53852900862694,-106.11715085036121,-46.421378158265725
10622,40,622.7472133776173,755.2475884854794,704.7713331347331,916.2437710389495,-211.47243790421635,-132.50037510786206,-78.9720627963543
10623,10,434.6459140777588,451.5580940246582,432.0832710266113,443.7527770996094,-11.669506072998047,-16.912179946899414,5.242673873901367
